t,B_Gx,B_Gy,B_Gz,B_Ax,B_Ay,B_Az
0.0,0.001487541426333982,0.0006476945421383041,-0.00015583256028206443,0.28877994744927366,-0.009232924059243197,9.768372641271412
0.0006024411601720577,0.002714670240022875,-0.0006500366658119803,0.002273203670910169,0.274338555492366,0.029416150353133774,9.806247196897278
0.0012048823203441154,-0.008294898201011763,0.004900482698467243,0.0011642578161135718,0.31256259236635286,0.05737583984113974,9.74442727507877
0.001807323480516173,0.0003295082400912195,-0.0041472980412084115,-0.002563681004146895,0.24578799906704996,0.0007119998088973983,9.78712935778866
0.0024097646406882308,0.001473722300844756,0.0018662393003977041,-0.00016007011774754506,0.3077795056765512,0.019560833295785562,9.79219656454506
0.0030122058008602882,0.00020310641978931807,0.006817467270421698,-0.0013823371131829205,0.2934859958424033,0.03373151670654226,9.763464458820515
0.003614646961032346,0.0002819617909269416,-0.0004980763045436826,0.0010820520479165635,0.3268613228910313,0.06686497962520578,9.744476446201102
0.004217088121204404,0.0015310284937005269,-0.0030058022199354055,-0.0013626017960389227,0.32676521429258004,0.03421599648039652,9.83990052029672
0.0048195292813764615,-0.0070478611891370445,0.00239061927037103,-6.091411968861417e-05,0.3268676524613796,0.005243025503782986,9.80666442869301
0.005421970441548519,-0.0021665954745570845,0.0008702913022795248,0.0011061447756107775,0.2983008119746809,-0.013898967625708594,9.78750816725782
0.0060244116017205765,-0.0010065325974154555,0.00566742139833073,0.0022945113113223077,0.26482534610762326,0.03404126552925929,9.782347191113237
0.006626852761892635,-0.0009492264045596846,0.000795379877997621,0.0010919796330309303,0.30292495317087065,0.08161641053083339,9.777624182213161
0.007229293922064692,-0.0021348978417808995,-0.0015625231888302946,-0.0013243439257648614,0.2934247547170871,0.03405894382926128,9.801580297201564
0.00783173508223675,-0.005846340935527736,0.003532115091644036,0.001140165088419358,0.28379428377224264,0.06299873644564757,9.82522903357741
0.008434176242408808,0.0063017412043666786,0.005222227878048289,-0.00022944336046337602,0.2934544014996917,0.04337553090196682,9.772954996089208
0.009036617402580865,0.003908460440839557,0.0017164164518338966,-0.0001884004029072396,0.27913841313357707,0.05292884916671062,9.763300020718473
0.009639058562752923,-0.0058028538681611916,-0.00012138167042967356,-6.660414733750017e-05,0.3363434248230891,0.06714372832747229,9.78265068021475
0.010241499722924981,-0.002190174343737804,0.0033116558442073053,-0.001341294155626784,0.3219968158943164,0.0768607601535756,9.792053624034542
0.010843940883097038,-0.0009492264045596846,0.000795379877997621,0.0010919796330309303,0.22189561263076932,0.034178461640615825,9.77255545117127
0.011446382043269096,0.0038747331171645047,0.0041470934302392255,0.0034615702066216995,0.27908580092897906,0.043735047265024724,9.806218761223723
0.012048823203441153,-0.0009630455300489107,0.0020139246362570213,0.0010877420755654496,0.28385747245766607,0.04371070805479847,9.806247959040025
0.012651264363613211,0.0002722020472354485,0.0007247434791246982,-0.0013611493258555173,0.28870388293265525,-0.013563790472876952,9.820801130208638
0.01325370552378527,0.0002522938490496228,0.001936875699270627,0.002293058841138902,0.2551536781192954,0.0916266019995401,9.80111618071174
0.013856146683957326,-0.0021665954745570845,0.0008702913022795248,0.0011061447756107775,0.21222115840204486,0.0444032233309113,9.843925830176564
0.014458587844129385,0.003869032755270745,0.005374188239316587,-0.0014205949834569815,0.2647448995807637,0.07237175196891825,9.79172246140222
0.015061029004301443,0.0038946413153503304,0.0029349612100932963,-0.00019263796037272024,0.16938753352364214,0.07718940258707709,9.73871001613898
0.0156634701644735,-0.0033799051627567515,0.0009494777519704093,-0.0013186538981159754,0.2982050551664923,0.024513375594630106,9.806412397142067
0.016265911324645558,0.001487541426333982,0.0006476945421383041,-0.00015583256028206443,0.3267881797145736,0.03409321130937689,9.825607080903826
0.016868352484817616,-0.0009610158391500441,0.0020160621489615114,-0.00013173983258785052,0.3172567387083411,0.06724108516837729,9.78253388894955
0.017470793644989675,0.0003156891146019934,-0.002928753282949012,-0.0025679185616123753,0.26957878601482044,0.06253968500190793,9.763203202759302
0.01807323480516173,-0.003358355984474899,-0.0014940243026618618,0.002348266941274886,0.2886429935976017,0.057824963014990016,9.782397124378315
0.018675675965333788,-0.0009492264045596846,0.000795379877997621,0.0010919796330309303,0.26473919200020635,0.053452079091128035,9.815621705043515
0.019278117125505846,0.0015131499864135677,-0.0017915324870849863,0.001072124462802197,0.3077158301011011,0.0435890120036672,9.806393948121528
0.019880558285677905,-0.0021804146000463107,0.002088836060538925,0.0011019072181452968,0.2601254921850777,0.005256347324231511,9.768139820883754
0.020482999445849963,-0.003381934853655618,0.000947340239265919,-9.917198996267534e-05,0.27906562174738203,0.0912184072160297,9.767910811209827
0.021085440606022018,0.005125829510836956,0.001641505027551993,-0.00020256554548708685,0.31713947714823926,0.09155576260863808,9.830082631109434
0.021687881766194076,0.0014855117354351155,0.0006455570294338136,0.0010636493478712356,0.25051749977219995,0.03881350508663071,9.772711426905788
0.022290322926366134,-0.002178384909147444,0.0020909735732434153,-0.00011757469000800325,0.28864967495821264,0.0672643352587152,9.768065262658853
0.022892764086538193,-0.00220399346922703,0.004530200602466705,-0.0013455317130922646,0.23619580382552807,0.029447150473584295,9.786955695176347
0.02349520524671025,-0.0021804146000463107,0.002088836060538925,0.0011019072181452968,0.2981695657035663,0.07207859232631485,9.77763340672343
0.024097646406882306,-0.002172684547253684,0.0008638787641660537,0.004764590500070678,0.3219666822216851,0.07228432339790258,9.815895234185984
0.024700087567054364,0.000270172356336582,0.0007226059664202078,-0.00014166741770221716,0.2695328551708333,0.0627852553439472,9.79179008154509
0.025302528727226423,-0.002190174343737804,0.0033116558442073053,-0.001341294155626784,0.28390194263157276,0.057685588663856764,9.763310007371489
0.02590496988739848,0.006315560329855904,0.004003683119788889,-0.00022520580299789541,0.30295230060310535,0.038832272506521055,9.806383961468512
0.02650741104757054,-0.0021527763490678587,-0.00034825345597987514,0.001110382333076258,0.2791633261156778,0.0338454627275609,9.768141345169246
0.027109852207742598,-0.0033425071680868064,-0.0027104315482167716,0.0011330225905870667,0.3171954975830249,0.06756851229109631,9.820649727330599
0.027712293367914653,0.00026041261264508897,0.0019454257500885887,-0.002584868791474298,0.3125291855632982,0.010178978622513893,9.816086583676086
0.02831473452808671,-0.007057620932828537,0.00361343905403941,-0.002504115493460695,0.36985327127325496,0.056920055757065185,9.725719729683853
0.02891717568825877,-0.0009886540901284963,0.004453151665480311,-0.00014021494751881178,0.31258082398784265,0.02885308115826484,9.763600461249004
0.029519616848430828,0.00024050441445926327,0.003157557970234517,0.0010693393755201216,0.30764923318549015,0.09605809261374396,9.7918891859325
0.030122058008602886,0.005107951003549997,0.0028557747604024118,0.0022321607133540325,0.20745992825441895,0.09174720893078302,9.78653076315584
0.03072449916877494,0.00022668528897003718,0.004376102728493917,0.0010651018180546411,0.23619058313499752,0.00578732727876155,9.815638629778562
0.031326940328947,0.001491600808131715,0.0006519695675472847,-0.0025947963765886647,0.3505885693631158,0.07691936684391745,9.816051209920502
0.03192938148911906,-0.0033108095353106214,-0.00514324603932659,-0.0012974661107885723,0.3316134372279122,0.0337823733667715,9.792284920136709
0.032531822649291116,0.0003392679837827125,-0.005370117824876792,-0.00012047963037481398,0.3029461061325212,0.024652749945763365,9.825499514148891
0.033134263809463174,0.0002819617909269416,-0.0004980763045436826,0.0010820520479165635,0.3029992052271461,0.029106401530416742,9.787364464604558
0.03373670496963523,0.0014716926099458895,0.0018641017876932138,0.001059411790405755,0.341214748280179,-0.00921415663935285,9.802045175834136
0.03433914612980729,-0.0021548060399667252,-0.0003503909686843655,0.002329864241229558,0.34122616344129375,0.02862518911622757,9.754246688551545
