,cur,rot
0.0,-2.815289750865277e-09,0.10471466264978346
0.0006002573925285,-6.1027707776776526e-09,0.4624239457876129
0.001200514785057,2.1131539487350327e-09,3.5025314058898687
0.0018007721775855,5.125289821032922e-09,3.969133723916265
0.002401029570114,-4.678629444318584e-09,3.8338093232253456
0.0030012869626425,-2.8761153024788237e-09,3.897402994094172
0.003601544355171,6.165919421084411e-09,3.8842530338031054
0.004201801747699499,-1.4040664497051908e-10,3.9040103515908697
0.004802059140228,-6.1783081382560526e-09,3.8916037875128424
0.0054023165327565,3.203054087032641e-09,3.8834736524656535
0.006002573925285,4.673660405051136e-09,3.867162670933368
0.0066028313178134995,-5.561053844064692e-09,3.863236418365517
0.007203088710342,-1.980792500382425e-09,3.8639935424701264
0.0078033461028704995,6.616314373564027e-09,3.873329889959315
0.008403603495398999,-1.2706639170189396e-09,3.8824780727515247
0.0090038608879275,-6.0748071570162555e-09,3.888828863129554
0.009604118280456,4.2970995971686764e-09,3.885757577698996
0.010204375672984498,4.026760239158921e-09,3.8783095183271143
0.010804633065513,-6.349153153804768e-09,3.872878654691789
0.0114048904580415,-9.348668305753525e-10,3.8742303547627017
0.01200514785057,6.8967387160477596e-09,3.875779635005692
0.0126054052430985,-2.469428899099347e-09,3.87031503703394
0.013205662635626999,-5.765076163763122e-09,3.8580957383128975
0.0138059200281555,5.3583590419406405e-09,3.850392104006062
0.014406177420684,3.1871538034532306e-09,3.8544441965816674
0.015006434813212498,-7.0085779115416465e-09,3.8659173582874473
0.015606692205740999,2.425919814807383e-10,3.8747620053451683
0.016206949598269498,6.98160635120482e-09,3.8780094126788
0.016807206990797997,-3.7045891609823327e-09,3.878194503074525
0.0174074643833265,-5.239162549051597e-09,3.8784764148540773
0.018007721775855,6.349402533011669e-09,3.8807972498412866
0.0186079791683835,2.163273234046303e-09,3.8854165359095347
0.019208236560912,-7.505559286953272e-09,3.887997865645893
0.019808493953440497,1.5262973047006227e-09,3.8854764460687434
0.020408751345968996,6.849236951587445e-09,3.8821288821891144
0.021009008738497502,-4.939788408042272e-09,3.883391852766799
0.021609266131026,-4.493102896656682e-09,3.8855827507884797
0.0222095235235545,7.231422218556995e-09,3.882203681728278
0.022809780916083,9.703318838146666e-10,3.8758555637120082
0.0234100383086115,-7.808313549860871e-09,3.875285045466093
0.02401029570114,2.885089912991078e-09,3.8820679276350845
0.0246105530936685,6.48285842142972e-09,3.888459761955801
0.025210810486197,-6.1351425507641726e-09,3.8869298593306354
0.0258110678787255,-3.529662943237077e-09,3.878217567086324
0.026411325271253998,7.965374943432583e-09,3.8697296110268837
0.027011582663782497,-3.6952674011232603e-10,3.867936882187159
0.027611840056311,-7.88824791628665e-09,3.8722077210647328
0.0282120974488395,4.282365574652707e-09,3.8770447255393634
0.028812354841368,5.87163283158113e-09,3.8787936250447643
0.029412612233896497,-7.248192014477228e-09,3.8780729232969193
0.030012869626424996,-2.358894840066432e-09,3.8763608221225354
0.030613127018953502,8.513216173955525e-09,3.8735545980318022
0.031213384411481998,-1.8272684686387869e-09,3.8689809933387664
0.0318136418040105,-7.721196197954665e-09,3.8640383418897954
0.032413899196538996,5.676732391221871e-09,3.8628584958123753
0.0330141565890675,5.011578135608905e-09,3.868425420159795
0.033614413981595995,-8.235021657569647e-09,3.877318288670793
0.0342146713741245,-9.985201257402264e-10,3.882276208195975
0.034814928766653,8.839226637864767e-09,3.8813478979399747
0.035415186159181496,-3.3672405034136944e-09,3.8804133229713003
0.03601544355171,-7.288626462746744e-09,3.8846929997739963
0.0366157009442385,7.0228828112888425e-09,3.891934134235157
0.037215958336767,3.906362610628951e-09,3.8959315961077934
0.0378162157292955,-9.051538729608074e-09,3.8942028879603683
0.038416473121824,5.259004983350387e-10,3.889994041781101
0.0390167305143525,8.911390388379148e-09,3.8875206033995937
0.03961698790688099,-4.947681216338458e-09,3.8876424693290232
0.040217245299409496,-6.578786716848039e-09,3.890375744266059
0.04081750269193799,8.272677731085395e-09,3.897945883462434
0.041417760084466494,2.567926376636906e-09,3.909085564295097
0.042018017476995004,-9.6548794671753e-09,3.9139441032630558
0.0426182748695235,2.181032653840395e-09,3.9049246096457892
0.043218532262052,8.70278790791288e-09,3.8897154851190336
0.043818789654580505,-6.521477050875619e-09,3.882130716821109
0.044419047047109,-5.587740289874376e-09,3.8834196115636175
0.045019304439637496,9.376426618875088e-09,3.8846894298512
0.045619561832166,1.0168974936428617e-09,3.8825137878799296
0.046219819224694494,-1.0004912218691229e-08,3.8793578143052443
0.046820076617223,3.9260923775501366e-09,3.874682599999666
0.04742033400975149,8.192959117079387e-09,3.868506436753208
0.04802059140228,-8.037165299316859e-09,3.867741246367679
0.048620848794808505,-4.3202500298383645e-09,3.8777525971931652
0.049221106187337,1.0284342543991453e-08,3.892829348113821
0.049821363579865496,-7.172324484443198e-10,3.9031171205842554
0.050421620972394,-1.0065798682063994e-08,3.905567735962535
0.051021878364922495,5.713441191209111e-09,3.902681328735632
0.051622135757451,7.3691896876664126e-09,3.8960266130312675
0.0522223931499795,-9.440175401942164e-09,3.8856761025253164
0.052822650542507996,-2.790467696796835e-09,3.872858301414084
0.05342290793503649,1.0948140351081938e-08,3.860740028547241
0.054023165327564994,-2.5962024890141214e-09,3.8534413784912473
0.0546234227200935,-9.80756642323073e-09,3.853748843411985
0.055223680112622,7.489460835658337e-09,3.8604603887443716
0.0558239375051505,6.227672185596907e-09,3.8682661496607693
0.056424194897679,-1.0674289979554458e-08,3.8710462947575266
0.0570244522902075,-1.0223861407085203e-09,3.8666891812999324
0.057624709682736,1.1322741501918368e-08,3.859629415989815
0.0582249670752645,-4.573368300979214e-09,3.8567879358993764
0.058825224467792994,-9.207646035287646e-09,3.8599457861685664
0.0594254818603215,9.195705533322053e-09,3.865571908977543
0.06002573925284999,4.774491852991021e-09,3.87237033202274
0.060625996645378495,-1.1683300880184529e-08,3.881885333483808
0.061226254037907005,9.499822294520678e-10,3.8900381067441927
0.06182651143043549,1.136804072934779e-08,3.887720570701447
0.062426768822963996,-6.594396684221355e-09,3.874075297435269
0.0630270262154925,-8.252316632529526e-09,3.8604988868198404
0.063627283608021,1.0770322013925556e-08,3.85699409008501
0.06422754100054949,3.0263882677197272e-09,3.8622928373229115
0.06482779839307799,-1.2412825655387806e-08,3.8705524023772924
0.0654280557856065,3.082733312716459e-09,3.879119042261891
0.066028313178135,1.1050683232598515e-08,3.8859845332013734
0.0666285705706635,-8.598275229129045e-09,3.888168451606795
0.06722882796319199,-6.938006280097418e-09,3.887245979289709
0.06782908535572049,1.2149717155020119e-08,3.8891765451583638
0.068429342748249,1.01124705077121e-09,3.894241835230268
0.0690296001407775,-1.2812240482669509e-08,3.8942074829109643
0.069629857533306,5.322530932975789e-09,3.884139432167231
0.0702301149258345,1.034579589139689e-08,3.870426428741034
0.07083037231836299,-1.0518635754202096e-08,3.8625138529582443
0.0714306297108915,-5.272390598040716e-09,3.8631235265877137
