t,rot,cur,A_Gx,A_Gy,A_Gz,A_Ax,A_Ay,A_Az,B_Gx,B_Gy,B_Gz,B_Ax,B_Ay,B_Az
0.0,304.2637362637363,0.0,0.002222975240818761,-0.00458590412592451,0.0015186847144631757,0.09965844806312113,0.37324595656209447,9.854690618022998,-0.0030708837470575425,-0.0013446736706647648,-0.004274703166520273,0.10140128829435922,0.3312843451528378,9.879104209859799
0.0006024867519232075,305.40659340659346,0.0,-0.00024301356266220235,-0.0009412741258668125,0.002716228607904593,0.14326735713907082,0.3867713506818178,9.83980002868875,-0.0006369854232481375,-0.0026556873188343147,-0.004368971288520303,0.078267622595385,0.35013008361398323,9.84558927702395
0.001204973503846415,305.05494505494505,0.0,-0.00020121007662024672,-0.005751002459502698,-0.0008357628944545149,0.17156140829161928,0.3757485103318171,9.796677543478967,0.001783601019060242,0.002076295537632135,-0.0045210225151857426,0.06857736248055407,0.3461456031507376,9.855260099969417
0.0018074602557696224,324.65934065934067,0.0,0.000988675459367594,-0.0008433740497622853,-0.004597080208603274,0.11865164985788412,0.3815286813059839,9.8115919891235,0.002961892198114136,0.0019413514342956583,-0.0033587521247828984,0.0647228312912481,0.36508167542470815,9.845468956072953
0.00240994700769283,359.4725274725275,0.0,-0.0026583749060497836,-0.0033220008014600007,0.0003847114648882756,0.1609144763339888,0.32775755607320467,9.792288269990454,-0.0006796369705492538,-0.00032222564669521684,-0.003176901768517067,0.0880020845072086,0.35430015256997344,9.84068776845524
0.0030124337596160373,33.67032967032967,0.0,0.001019780149952232,-0.007027085828685513,0.00280499885283279,0.16681730616478108,0.41286020247675465,9.744224163741748,0.0005253314980045258,0.004460964383392407,-0.003276040623715951,0.07110196390669352,0.39773674020303645,9.83063469816825
0.0036149205115392448,54.5934065934066,0.0,0.002225144437430844,-0.004568309114449806,0.0003041135924749756,0.18049270711739018,0.3695070931645036,9.7442618957783,0.0017436118480593308,0.0032011579088440326,-0.0033173963742494247,0.05260935547027131,0.3173846850228299,9.836699745989272
0.004217407263462453,54.681318681318686,0.0,-0.00024981552770464243,0.001577957615536711,-0.0034024879338391523,0.09334145460649132,0.35181088293421203,9.764481649829404,-0.005502119694566742,-0.001242259323422415,-0.004168878423587161,0.07388529755165077,0.35567071302912534,9.859857113170548
0.00481989401538566,55.91208791208792,0.0,-0.0014883065147768791,0.003999289280835708,-0.00220789565907503,0.10227447318551802,0.313312302278434,9.764555815521758,-0.004251837302411641,-1.1302664010879953e-06,-0.0054485301778561986,0.05617656247925905,0.38825925766460856,9.816560447685806
0.005422380767308867,55.73626373626374,0.0,0.0022339684114822704,-0.0057839374564648055,0.00032704405837634854,0.11861664728412807,0.40910855578987093,9.763882888039175,0.0030365457875155483,0.0021088252937262624,-0.005789117648521698,0.031592120607978155,0.36747543302750263,9.869530398109402
0.006024867519232075,57.93406593406594,0.0,-0.0002276819987745273,-0.0021041174334576985,-0.0009045542921586338,0.09448784028333475,0.3910436682592495,9.797579053480382,0.002964554574414341,0.0007327521333684581,-0.0033471955038498168,0.05979447484810933,0.3720561737446313,9.77381833071821
0.0066273542711552825,57.582417582417584,0.0,0.002238306804706436,-0.005748747433515396,-0.002102098185600051,0.04610326601330236,0.37769551379142174,9.817286788779128,-0.0007143013889497547,-0.0016145618773377188,-0.0019501623857145853,0.05857768978677432,0.34086200323827986,9.831545722277603
0.0072298410230784895,56.087912087912095,0.0,0.002247130778757863,-0.006964375775530396,-0.002079167719698678,0.08433225986639717,0.40397843594603905,9.735796726786852,0.005443766821825067,-0.00412032248786739,-0.0046219765249200006,0.020284631549393972,0.3417948665690974,9.812714030659363
0.007832327775001697,53.978021978021985,0.0,0.0009490411699377211,0.003983949295348305,-0.0022596598282323666,0.08961232662775126,0.37718904089741256,9.81673833637097,0.0005413057558057564,-0.0027906314221707914,-0.003206700898117459,0.10764518780934254,0.3745510253988254,9.768671256260724
0.008434814526924905,54.329670329670336,0.0,0.0009733438954799189,0.00031946925782860055,-0.0009762973085400479,0.14248880224098615,0.36673158091866825,9.806604603035133,0.002967216950714546,-0.00047584716755874173,-0.0033356388829167347,0.07049227002114974,0.29670687530421835,9.817782916416919
0.009037301278848112,54.329670329670336,0.0,-0.002687016024816147,0.00030728921311029415,0.0015304911891723567,0.12329418376996573,0.3626422856357784,9.825897692393788,0.0017862633953604472,0.0008676962367049351,-0.0045094658942526605,0.05563315878933856,0.3785247456234963,9.811932738748578
0.00963978803077132,55.032967032967036,0.0,0.0010064705950735438,-0.004560639121706104,0.00032999567705364386,0.1331896726364565,0.3537799825240938,9.859118272738439,0.003001881369115047,0.0008164890630837602,-0.004562378265719216,0.12142659793393513,0.3568664452341073,9.821324838075782
0.010242274782694526,55.38461538461539,0.0,-0.00022319641794726593,-0.003354935798422108,0.0015475184177191391,0.109017972295096,0.35406135635409897,9.859422968520748,-0.00436381768651376,-0.0002523410555469941,-0.0018029818922479996,0.04274228816746964,0.31265785058860596,9.82729331142772
0.010844761534617733,53.8021978021978,0.0,0.000997646621022117,-0.0033450107796911036,0.0003070652111522709,0.05094549684838559,0.38687285214868117,9.802908218197237,0.001780938642760037,0.0032848948385593344,-0.004532579136118825,-0.004286828195878736,0.32851849206016853,9.813079917499138
0.011447248286540942,54.681318681318686,0.0,-0.0014441866445197447,-0.0020788524292392925,-0.002093243329568165,0.07521876540450267,0.3683661818439441,9.840751198881858,0.0005253314980045258,0.004460964383392407,-0.003276040623715951,0.0587102951777524,0.34141876871651367,9.845853665407866
0.01204973503846415,53.362637362637365,0.0,-0.0039058370547765424,0.001600967593767814,-0.0033248416801031477,0.13228415746992606,0.35652183335435933,9.778238251501158,-0.0006076457574480467,0.0010538475136625872,-0.005618823913188948,0.08379393894196109,0.37175151690198716,9.792742109544742
0.012652221790387356,53.18681318681319,0.0,-0.0038968658931220197,-0.0009006691361610049,0.001579303739652398,0.06966454531233532,0.34850365173269016,9.81237291919274,0.0030445329164161634,-0.0015169726090553375,-0.005754447785722452,0.025020570969069705,0.3377389450959121,9.8366007095268
0.013254708542310565,53.0989010989011,0.0,-0.0002496683401015465,0.0002919492276228921,0.0014787270200150202,0.09325738767861275,0.3562462421670005,9.750188523904635,0.00293521490861425,-0.002976782699128444,-0.002097342879181171,0.03578202862824937,0.3648533804590983,9.8074986154755
0.013857195294233772,54.06593406593407,0.0,0.000997646621022117,-0.0033450107796911036,0.0003070652111522709,0.12704870380239494,0.33270780355389484,9.783177924968955,0.002927227779713635,0.0006490152036531562,-0.0021320127419804167,0.04894461359494429,0.3445705613959558,9.793381796016
0.014459682046156979,54.41758241758242,0.0,-0.003927823396103562,0.0039970342548484045,-0.0009415603679294939,0.13731030369438865,0.3752956794925628,9.763810669917946,-0.0019672461574050605,-0.0016470916334318459,-0.0006820672523786292,0.01756110953692165,0.380385551418037,9.816947619014108
0.015062168798080186,54.94505494505495,0.0,0.0010152945691249706,-0.005776267463721104,0.0003529261429550168,0.1222380360345562,0.36046491768967737,9.740285969849129,0.004222824095470057,-0.0016519167123918146,-0.004592177395319608,0.06713694072477157,0.32519187112655645,9.807850167080927
0.015664655550003393,56.087912087912095,0.0,0.0010129781849097918,-0.00450785408728199,-0.003313717688910956,0.14812536950777627,0.41441591528559824,9.796786195255999,0.0017542613532601512,-0.0016332392948647666,-0.003271169890517097,0.03475503288089332,0.3419090140519024,9.831699200958088
0.0162671423019266,56.26373626373627,0.0,-0.0002276819987745273,-0.0021041174334576985,-0.0009045542921586338,0.1329024692790647,0.39466593470634637,9.768529793879805,-0.0007116390126495496,-0.0028231611782649187,-0.0019386057647815035,0.08016954800997246,0.293183905639287,9.860716157055275
0.01686962905384981,57.142857142857146,0.0,0.002236137608094353,-0.0057663424449901,-0.0008875270636118514,0.15204802339596263,0.37561071473813773,9.782652679680705,-0.004510462489016378,-0.0017958880753354022,0.0030693057761626823,0.0682393579401048,0.34099996439106467,9.845792273935672
0.017472115805773018,56.26373626373627,0.0,0.002236137608094353,-0.0057663424449901,-0.0008875270636118514,0.08026069316258751,0.40560725422866856,9.797688354447788,-0.0007143013889497547,-0.0016145618773377188,-0.0019501623857145853,0.018449021330161297,0.3080024571643217,9.803671020944197
0.018074602557696225,56.00000000000001,0.0,0.002253785556197207,-0.0081975991290201,-0.0008416661318091055,0.14329102943950417,0.41447219005159924,9.796847134412461,0.00038401144810231694,0.0005002187617495998,0.001619360286560895,0.04928261813539358,0.3497162001556289,9.802849622049745
0.01867708930961943,53.62637362637363,0.0,-0.00024532994687738105,0.0003271392505723015,-0.0009504152239613796,0.15734215193768317,0.39954570942449674,9.782469213020944,0.00415083288236885,-0.0030279898727496187,-0.0021502552506477268,-0.010049763362910538,0.3096300471261578,9.813393824114288
0.01927957606154264,53.27472527472528,0.0,0.0022096656859400725,-0.0021194574189451003,-0.0009563184613159702,0.15362263447901003,0.4019003170224932,9.872898081530101,0.002820572148211927,-0.00201939418734715,0.001536648785493947,0.04478329753617352,0.35103913327482095,9.831496204046367
0.019882062813465846,53.53846153846154,0.0,-0.00026297789498023474,0.0027583959346023012,-0.0009962761557641255,0.14697109306412173,0.36594951683730026,9.778006423030451,0.004004188079866231,-0.004571536892538027,0.002722032417762955,0.013770265833486423,0.31975141725842854,9.731949592869691
0.020484549565389053,54.85714285714286,0.0,0.0009998158176341995,-0.003327415768216399,-0.000907505910835929,0.14203690453434883,0.3519739245895688,9.792409499113003,0.003961536532565115,-0.002238075220398929,0.003914101937766192,-0.04148009692740991,0.3564278296013875,9.750899580171529
0.02108703631731226,55.56043956043956,0.0,-0.0001659141804145393,-0.010613515827562698,-0.0007440410308490231,0.12234749501612392,0.3514732343382059,9.764116014890632,0.0015782768849574413,-0.006886321147150077,0.0028509704025622305,-0.008656171113604769,0.3415665716034877,9.77474369006191
0.021689523069235467,55.38461538461539,0.0,-0.001457349011795337,-0.0008984141101737021,0.00031296844850686143,0.14214636351591656,0.3429822412380973,9.816239544154504,-0.001996585823205151,-0.0053566264659287485,0.0005677853722900165,0.02434456188817115,0.3274476675765662,9.81766505745931
0.022292009821158677,56.96703296703297,0.0,-0.0014132291415382026,-0.006976555820248702,0.0004276207780137262,0.13160099977304265,0.27676599050475287,9.849997947132923,0.0040361901219665266,-0.0020706013609683247,0.0014837364140273914,0.04261616133962991,0.40687178029304966,9.78775343775452
0.022894496573081884,56.35164835164836,0.0,-0.00025632311754089063,0.0015251725811125968,0.00024122543212544732,0.13747226653659048,0.32493418441526084,9.859204366585935,0.0016102789270577374,-0.004385385615580375,0.001612674398826667,0.03862254619620751,0.3304803919061089,9.788886281270731
0.02349698332500509,56.087912087912095,0.0,0.0010307733206157417,-0.008225119159225807,0.0016133581967459627,0.11387598466380144,0.3817059209578794,9.816409135087998,0.0040361901219665266,-0.0020706013609683247,0.0014837364140273914,0.039753555373041184,0.35013500448107787,9.802911013521939
0.0240994700769283,56.087912087912095,0.0,-0.003903520670561364,0.0003325542173286998,0.00034180215176282495,0.09402016104307519,0.357818785683629,9.81201921240911,0.004102856582467324,0.001722670401243879,-0.0009812989725106543,0.06690032190431586,0.3279248594805496,9.755316906216867
0.024701956828851505,55.120879120879124,0.0,-0.00023418958861077548,-0.0021569024678818123,0.0027391590738059662,0.10481772556958478,0.410728958718608,9.821140187205001,0.0028632236955130432,-0.004352855859486248,0.0003445792654907112,0.06231259771111043,0.3288766156142526,9.774424859459982
0.025304443580774712,55.64835164835165,0.0,0.0010241185431763974,-0.006991895805736104,0.0003758566088563897,0.1093096269127873,0.3869233442720359,9.83071418916791,0.00047197691900475444,-0.005375303883455796,-0.0007532221325124952,0.07041684855317257,0.30384314844690613,9.755640224079587
0.02590693033269792,55.56043956043956,0.0,-0.00025183753671362925,0.0002743542161481874,0.00269329814200322,0.10927634409228702,0.3822460552674584,9.835494901476608,-0.0021085662073072695,-0.005607837255074655,0.0042133336578982165,0.018073293555857656,0.39744192509458154,9.76420194999076
0.02650941708462113,55.120879120879124,0.0,0.0022647787268607164,-0.009395632459560396,-0.0020333067878959324,0.14888642311898295,0.4482456222906912,9.806127070367454,0.0015729521323570312,-0.004469122545295677,0.0028278571606960667,0.07473548611103605,0.37787272546534295,9.816579270180943
0.027111903836544337,52.92307692307693,0.0,0.0009931610401948553,-0.0020941924147266943,-0.002145007498725502,0.12848846385018547,0.37254541330840485,9.840056362660116,-0.0008182946441512575,-0.0054915705692652255,0.0017300557626928606,0.043197288263404736,0.32202118564422894,9.82238239161144
0.027714390588467544,53.8901098901099,0.0,0.00102628773978848,-0.006974300794261399,-0.0008387145131318102,0.10401549837106676,0.36298834958567694,9.830897655827671,0.0028285592771125426,-0.00564519209012875,0.001571318648293193,0.004740404964061806,0.32971914513224515,9.73186937890236
0.02831687734039075,54.06593406593407,0.0,0.002198672515276563,-0.0009214240884048051,0.00023532219477085677,0.08908597251330228,0.34384319343589753,9.826422288491662,0.0015782768849574413,-0.006886321147150077,0.0028509704025622305,0.09940185301316398,0.30425703190526054,9.798379879053794
0.028919364092313958,54.50549450549451,0.0,0.0009778294763071805,-0.0009313491071358088,0.001475775401337725,0.10307842013729185,0.32879574792290045,9.807288160292108,-0.0008636085677525788,-0.0019495095961989271,0.0029105686617630147,0.09179680406402965,0.33883942262097455,9.81702290899466
0.029521850844237165,53.8021978021978,0.0,-0.001442017447907662,-0.002061257417764588,-0.0033078144515563653,0.13765274241945824,0.39904501917313384,9.754175728798574,0.0015756145086572363,-0.0056777218462228775,0.002839413781629149,0.03476801500690151,0.3494164641800793,9.779095137374265
0.030124337596160372,54.15384615384616,0.0,0.0009778294763071805,-0.0009313491071358088,0.001475775401337725,0.10239182293389684,0.3135542320502229,9.77406822913783,0.00032000736390172513,-0.004501652301389805,0.004095952294032023,0.04356388476535447,0.33101334371436275,9.807932843041648
0.03072682434808358,53.8021978021978,0.0,-0.0002100340506716736,-0.004535374117487698,-0.0008586933603558879,0.09829486417639804,0.3197393744515355,9.826422937682036,-0.004577128949517176,-0.005589159837547607,0.005534341162700729,-0.01684882554965228,0.3662288617853448,9.7839896966888
0.031329311100006786,55.2967032967033,0.0,0.0009601815282043266,0.001499907576894191,0.001429914469534979,0.08859118146609779,0.3474317984674245,9.778835714910636,-0.0008529590625517584,-0.006783906799907727,0.0029567951454953422,0.09717753289361948,0.3523966403025677,9.802471861969012
0.03193179785193,55.20879120879121,0.0,-0.0014330462862531391,-0.004562894147693407,0.0015963309681991803,0.15601974163827148,0.3599500294417757,9.735103188945859,-0.0021432306257077706,-0.0069001734857171565,0.005440073040700699,0.12094037816701554,0.3548249718139167,9.768862379931486
0.0325342846038532,55.032967032967036,0.0,0.0034283395282973723,-0.0021271274116888015,-0.0009822005458946384,0.1654554420313138,0.32709645687773115,9.768446296793808,-0.002073901788906769,-0.004315501024432153,0.0029865942750957344,0.08933586512402944,0.38971201937227484,9.768581631045823
0.03313677135577641,55.56043956043956,0.0,-0.0014706585666740253,0.0015680325968057073,-0.0021620347272722842,0.1670695069484168,0.39955412477838914,9.787103541516057,-0.0008956106098528747,-0.00445044512776863,0.0041488646654985785,0.05287193854274342,0.32966659692519074,9.784024879685685
0.03373925810769962,54.329670329670336,0.0,0.00345264225383957,-0.005791607449208506,0.00030116197379768034,0.13829027526873072,0.3911420197947128,9.820811635112406,0.0003173449876015201,-0.0032930530004626037,0.0040843956730989405,0.082764315485121,0.35997553144068434,9.735651942463218
0.034341744859622825,55.120879120879124,0.0,-0.00024084436605011965,-0.0009236791143921078,0.001501657485916393,0.10237432164701882,0.3273441692921665,9.750213678595669,0.00039732332960334233,-0.0055427777428864,0.0016771433912263047,0.057709263682412755,0.33348930256567166,9.764846123722808
0.034944231611546035,54.15384615384616,0.0,-0.003925507011888383,0.002728620878409291,0.002725083463936479,0.09039088152583594,0.39722881066056204,9.849933762024587,0.0027459185588105148,-0.002186868046777754,0.0039670143092327475,0.08435945603024368,0.2905618530708826,9.798684374421374
0.03554671836346924,54.24175824175825,0.0,0.0022714335043000607,-0.0106288558130501,-0.0007958052000063596,0.10861513894258118,0.36244821527609794,9.811811889439063,0.0003599965349026363,-0.005626514672601703,0.0028923261530957047,0.05668226793505671,0.31054493615847567,9.789046709205396
0.03614920511539245,53.010989010989015,0.0,-0.0026297337872834203,-0.006951290816030296,-0.0007610682593958056,0.11794138035405577,0.3385863260635249,9.821324952245513,0.0003599965349026363,-0.005626514672601703,0.0028923261530957047,0.0993576512161713,0.30407144341251596,9.793610564677039
0.03675169186731565,54.06593406593407,0.0,0.00225595475280929,-0.008180004117545396,-0.002056237253797305,0.08415006423027359,0.3621247646766305,9.788335551181191,0.0015356253376563253,-0.00455285947501098,0.004043039922565467,0.10170807316382402,0.34375184554794314,9.831198657932966
0.03735417861923886,55.120879120879124,0.0,-0.0014969833012252098,0.003928909234936889,0.00265038882887777,0.10866420329670369,0.38559273052719645,9.778395914279509,0.00039199857700293215,-0.0031255791410319997,0.0016540301493601407,0.08059332843492308,0.3098691023303423,9.798431859278418
0.03795666537116207,56.087912087912095,0.0,0.0022582711370244682,-0.009448417493984508,0.0016104065780686674,0.08468602886478949,0.37244706177294157,9.816823781028091,-0.0007836302257507565,-0.004199234338622723,0.0005033163798903788,0.07335487598773849,0.35344365111619014,9.802625340649497
0.03855915212308528,54.681318681318686,0.0,-0.0014506942343559927,-0.0021316374636634067,0.0015504700363964342,0.060189391085237395,0.3351891586804322,9.850617968471937,0.003956211779964705,0.0001791233814554709,0.0038909886959000274,0.08497565347865732,0.3043284729152002,9.784164023131822
