t,rot,cur,A_Gx,A_Gy,A_Gz,A_Ax,A_Ay,A_Az,B_Gx,B_Gy,B_Gz,B_Ax,B_Ay,B_Az
0.0,138.90109890109892,0.0,0.003424001135073207,-0.002162317434638211,0.0014469416980817614,0.1719546311240672,0.3903852017750221,9.806116440593062,-0.002164529636109411,0.0027686209217004432,0.005347620073236043,0.08432173279638934,0.38514695976081553,9.768683129501682
0.0006024527324549647,137.93406593406596,0.0,0.002260440333636551,-0.009430822482509805,0.0003958354560804674,0.12377936429710332,0.38207723096945534,9.835312084007223,0.0016476057217584433,-0.004301648685865073,0.0003974916369572671,0.047462617751653134,0.31226285993313685,9.82249330131487
0.0012049054649099294,138.63736263736266,0.0,0.0009998158176341995,-0.003327415768216399,-0.000907505910835929,0.21075459218543394,0.3994105465420634,9.800823709532008,-0.010585889981489174,-0.0027484515081567275,0.0033454242544285434,-0.019402018937292168,0.31079120542258526,9.832532473093497
0.0018073581973648942,154.10989010989013,0.0,0.0010196329623491358,-0.005741077440771694,-0.0020762161010213828,0.17070050621891183,0.32788693631299165,9.801678805293601,0.0016076165507575323,-0.003176786314653175,0.001601117777893585,0.03216411625939909,0.38105646437907564,9.850240732443098
0.0024098109298198588,175.2967032967033,0.0,0.0034106915801945187,0.0003041292723411985,-0.0010280614776973843,0.128697771293254,0.37758559697066585,9.84954427077553,-0.0019699085337052656,-0.00043849233250464607,-0.0006936238733117111,0.13470880616559994,0.3296329415210217,9.874120025330365
0.0030122636622748234,200.967032967033,0.0,-0.00018804770934465444,-0.006931440778568289,-0.003241974672529542,0.09009750715488885,0.3966239862310895,9.826152727984404,-0.0032281780547609817,0.0019461765132556266,0.000551358018158081,0.11516446087397553,0.32842907675172905,9.821780350130458
0.0036147163947297884,220.74725274725276,0.0,0.001010808988297709,-0.004525449098756695,-0.002099146566922756,0.05981984055322285,0.34825330660700865,9.798226177081554,0.0052464833431207164,0.00029539006726490006,0.0014077108006946715,0.08710506644134658,0.3430809325869044,9.79790554450398
0.004217169127184753,220.21978021978023,0.0,-0.00023650597282595418,-0.0008884890914426984,-0.0009274847580600067,0.08926027738261474,0.3764632515820455,9.78820109552275,-0.00211921571250809,-0.0007734400513658543,0.004167107174165889,0.08633415020359278,0.4196817231365697,9.796803396723865
0.0048196218596397175,219.0769230769231,0.0,-0.000183562128517393,-0.008182259143532697,-0.000789901962651769,0.10386314604893185,0.390326294297775,9.773676141127273,-0.0009062601150536952,0.0003839520759401707,0.004102638181766251,0.08894067666057927,0.37687334199168027,9.806948554219144
0.005422074592094682,219.95604395604397,0.0,-0.002665029683489128,-0.0020887774479702963,-0.0008527901230012973,0.12863909641906457,0.3774646320847713,9.844788063967492,0.0003893362007027271,-0.0019169798401047998,0.0016424735284270588,0.07491229329900681,0.37861507943632133,9.835656527687961
0.006024527324549647,220.13186813186815,0.0,-0.00020352646083542542,-0.004482589083063585,-0.004502406726320488,0.10337968527505006,0.33863418547563345,9.81675156290686,-0.004478460446916083,0.0007050474562342996,0.0018310097724271186,0.042514775619636326,0.39899315317938344,9.830818872584832
0.006626980057004611,221.36263736263737,0.0,-0.0014773133441133696,0.0028012559502954117,-0.003399536315161857,0.08762082041182259,0.30856190780007053,9.760006931683767,0.0003093578587009048,0.0003327449023189957,0.004049725810299695,0.10799880218528407,0.3760357333407822,9.806825771274756
