,cur,rot
0.0,7.64988091994019e-08,3.868011741182684
0.0006002670913204,-3.2675862079496725e-08,5.954748529714607
0.0012005341826408,2.2614595559679678e-08,4.532581300503594
0.0018008012739611997,2.206785534744645e-08,4.734268184257871
0.0024010683652816,-3.386035228399556e-08,4.669765488910038
0.003001335456602,-5.583278275281769e-09,4.69073944352499
0.0036016025479223995,3.707731266370659e-08,4.682926045492437
0.0042018696392428,-1.2714425305377948e-08,4.691998766530119
0.0048021367305632,-3.126982871870463e-08,4.68654422824774
0.0054024038218835994,2.837703485105164e-08,4.683989676486135
0.006002670913204,1.7625142872967785e-08,4.67779101872145
0.006602938004524399,-3.7487617563762285e-08,4.673258476833382
0.007203205095844799,7.155441304014229e-10,4.670285889955437
0.007803472187165198,3.7631509255935685e-08,4.677842952946634
0.0084037392784856,-1.9371337939890053e-08,4.691225037066239
0.009004006369805998,-2.8533636124289064e-08,4.701738559499972
0.0096042734611264,3.376753627595318e-08,4.703715831268482
0.010204540552446798,1.2181347490160448e-08,4.701835967572187
0.010804807643767199,-4.02527678502275e-08,4.698988709459847
0.011405074735087598,7.601985038049879e-09,4.695603841274625
0.012005341826408,3.702174779741292e-08,4.6911070033684865
0.012605608917728398,-2.604779990451674e-08,4.686740555150202
0.013205876009048798,-2.46077267330391e-08,4.683221680143099
0.013806143100369199,3.858807863103995e-08,4.682791157795634
0.014406410191689598,5.814590917812385e-09,4.686846222221519
0.015006677283009999,-4.1983336598929527e-08,4.6924371500851905
0.015606944374330396,1.4911354078811897e-08,4.692812223227577
0.0162072114656508,3.515394892258552e-08,4.685716516522042
0.0168074785569712,-3.2529520872598235e-08,4.675962920046132
0.0174077456482916,-1.9503533252474734e-08,4.6695049827388
0.018008012739611997,4.262764078770428e-08,4.666980882972815
0.018608279830932398,-1.359352037988496e-09,4.665851551102257
0.0192085469222528,-4.2522587462188465e-08,4.66470252121691
0.019808814013573196,2.2448495870788677e-08,4.664133479435627
0.020409081104893596,3.196612187587343e-08,4.665442691467831
0.021009348196213997,-3.858817072883104e-08,4.670940108149807
0.021609615287534398,-1.3271242314796026e-08,4.681865231052257
0.0222098823788548,4.5679633768956105e-08,4.694633907074071
0.022810149470175196,-9.187224063960101e-09,4.702546242559642
0.0234104165614956,-4.1737160777054185e-08,4.703391206534654
0.024010683652816,2.999210689988803e-08,4.700157866283668
0.024610950744136398,2.7432715386094005e-08,4.693443075013931
0.025211217835456795,-4.3986813356325425e-08,4.680589115850765
0.025811484926777192,-6.002360087567982e-09,4.66514799409623
0.026411752018097596,4.754932858704876e-08,4.657588448040954
0.027012019109417994,-1.747986977221329e-08,4.662257749834978
0.027612286200738398,-3.952341799845415e-08,4.672261750645468
0.028212553292058795,3.729916497089386e-08,4.681321645873233
0.028812820383379196,2.156910962790905e-08,4.690108570205609
0.029413087474699597,-4.8486833246981016e-08,4.696717329658604
0.030013354566019997,2.169346618497309e-09,4.693575085198361
0.030613621657340395,4.8061191286958855e-08,4.6813899753051516
0.031213888748660792,-2.6014788338514934e-08,4.673949723891866
0.0318141558399812,-3.5813717746405425e-08,4.679705505725536
0.0324144229313016,4.411072126451223e-08,4.688823526278583
0.033014690022622,1.4435025141797995e-08,4.688406202741909
0.0336149571139424,-5.185542149036977e-08,4.680830769685123
0.034215224205262795,1.1068041279621082e-08,4.676497894783168
0.0348154912965832,4.706642915207252e-08,4.677110874722217
0.0354157583879036,-3.454011551198101e-08,4.677714901131722
0.036016025479223994,-3.058204564407075e-08,4.6783427703708185
0.03661629257054439,5.0158682743999824e-08,4.682568372379592
0.037216559661864795,6.1369006293422995e-09,4.689193238070587
0.0378168267531852,-5.3873658333226295e-08,4.693918900175099
0.0384170938445056,2.0477442055515685e-08,4.694957302307003
0.039017360935825994,4.445034922944741e-08,4.691911120159709
0.03961762802714639,-4.2779891937066824e-08,4.684921034612209
0.04021789511846679,-2.3848882386513716e-08,4.678394324574178
0.04081816220978719,5.5173583610694434e-08,4.678817142574545
0.0414184293011076,-3.1710424479687374e-09,4.686458016547604
0.042018696392427994,-5.4344899108348225e-08,4.694743273117574
